# report v0.1.2 (May 25, 2023)
# Database: /mnt/isilon/w_gmi/blanked2lab/cumbof/MetaSBT-Databases/MetaSBT-Viruses
# Timestamp: 20240415
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination
MSBT2518	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malvastrum_leaf_curl_virus	0	1	0.001508	na	na
MSBT3543	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Macroptilium_yellow_spot_virus	0	1	0.001578	na	na
MSBT7224	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Kunene_virus	0	1	0.001594	na	na
MSBT3157	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Clerodendrum_golden_mosaic_China_virus__clade_1	0	1	0.002865	na	na
MSBT270	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_leaf_curl_Bangladesh_virus__clade_2	0	1	0.001497	na	na
MSBT157	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Bean_calico_mosaic_virus	0	1	0.002828	na	na
MSBT5495	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Rhynchosia_rugose_golden_mosaic_virus	0	1	0.002742	na	na
MSBT5994	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Bhendi_yellow_vein_Haryana_virus	0	1	0.001492	na	na
MSBT283	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Euphorbia_leaf_curl_virus	0	1	0.001433	na	na
MSBT1763	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_curl_China_virus__clade_5	0	1	0.001535	na	na
MSBT182	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_golden_mosaic_Costa_Rica_virus	0	1	0.002822	na	na
MSBT175	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Cotton_leaf_curl_Burewala_virus	0	2	0.002098	na	na
MSBT87	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_virus__clade_1	0	1	0.001497	na	na
MSBT199	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Horsegram_yellow_mosaic_virus	0	1	0.002978	na	na
MSBT3166	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Gossypium_punctatum_mild_leaf_curl_virus	0	1	0.002957	na	na
MSBT292	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_margin_leaf_curl_virus	0	1	0.002694	na	na
MSBT4634	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Cotton_yellow_mosaic_virus	0	2	0.002989	na	na
MSBT544	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Macroptilium_yellow_mosaic_virus__clade_1	0	1	0.001492	na	na
MSBT5594	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Lycianthes_yellow_mosaic_virus	0	1	0.002844	na	na
MSBT461	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Indian_cassava_mosaic_virus__clade_3	0	1	0.001454	na	na
MSBT2812	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pumpkin_yellow_mosaic_virus	0	1	0.001492	na	na
MSBT1184	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Squash_leaf_curl_Yunnan_virus	0	1	0.001486	na	na
MSBT5555	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Namakely_virus__clade_0	0	1	0.001513	na	na
MSBT5493	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Rhynchosia_golden_mosaic_Havana_virus	0	1	0.002779	na	na
MSBT261	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Sudan_virus__clade_0	0	2	0.002141	na	na
MSBT5551	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tobacco_leaf_curl_Comoros_virus	0	1	0.001572	na	na
MSBT5328	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Soybean_blistering_mosaic_virus	0	1	0.001449	na	na
MSBT215	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Chilli_leaf_curl_virus__clade_0	0	1	0.001486	na	na
MSBT249	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Java_virus__clade_0	0	1	0.001508	na	na
MSBT296	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Honeysuckle_yellow_vein_virus__clade_2	0	2	0.001738	na	na
MSBT5588	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Whitefly_associated_begomovirus_3	0	1	0.001486	na	na
MSBT4168	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Bitter_gourd_yellow_vein_virus	0	1	0.003021	na	na
MSBT235	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Bean_golden_mosaic_virus__clade_1	0	1	0.001438	na	na
MSBT99	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Potato_yellow_mosaic_virus__clade_1	0	1	0.002683	na	na
MSBT3871	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Capraria_yellow_spot_virus	0	1	0.002785	na	na
MSBT4376	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_curl_Mali_virus__clade_0	0	2	0.001953	na	na
MSBT472	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Hainan_virus__clade_0	0	3	0.002152	na	na
MSBT2871	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Macroptilium_golden_mosaic_virus	0	1	0.002645	na	na
MSBT6989	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Verbena_mottle_virus	0	1	0.00279	na	na
MSBT3485	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_leaf_curl_South_Carolina_virus	0	1	0.001556	na	na
MSBT5547	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Euphorbia_leaf_curl_Guangxi_virus	0	1	0.00154	na	na
MSBT178	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_golden_yellow_vein_virus__clade_0	0	1	0.002742	na	na
MSBT6411	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malvastrum_yellow_vein_Lahore_virus	0	1	0.001497	na	na
MSBT84	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Chino_del_tomate_virus__clade_1	0	1	0.001454	na	na
MSBT302	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Honeysuckle_yellow_vein_virus__clade_8	0	1	0.001551	na	na
MSBT453	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Macroptilium_mosaic_Puerto_Rico_virus	0	1	0.00279	na	na
MSBT57	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_golden_mosaic_virus	0	1	0.002656	na	na
MSBT174	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Cotton_leaf_curl_Kokhran_virus__clade_0	0	2	0.002098	na	na
MSBT298	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Honeysuckle_yellow_vein_virus__clade_4	0	3	0.002447	na	na
MSBT5552	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tobacco_leaf_rugose_virus	0	1	0.001438	na	na
MSBT299	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Honeysuckle_yellow_vein_virus__clade_5	0	1	0.001535	na	na
MSBT3130	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Kerala_virus__clade_1	0	1	0.001513	na	na
MSBT4237	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Oxalis_yellow_vein_virus	0	1	0.001465	na	na
MSBT1144	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malvastrum_yellow_vein_Yunnan_virus	0	1	0.001481	na	na
MSBT4756	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Macroptilium_common_mosaic_virus	0	1	0.002822	na	na
MSBT2652	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Guangdong_virus	0	1	0.001486	na	na
MSBT3156	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Clerodendrum_golden_mosaic_China_virus__clade_0	0	1	0.002833	na	na
MSBT5553	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tobacco_mottle_leaf_curl_virus	0	1	0.001465	na	na
MSBT5316	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Leonurus_mosaic_virus	0	1	0.001481	na	na
MSBT1195	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Mungbean_yellow_mosaic_India_virus	0	1	0.002978	na	na
MSBT179	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_golden_yellow_vein_virus__clade_1	0	1	0.00147	na	na
MSBT67	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Ageratum_yellow_vein_virus__clade_3	0	1	0.001459	na	na
MSBT86	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_virus__clade_0	0	2	0.001985	na	na
MSBT221	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Sri_Lanka_virus	0	1	0.001497	na	na
MSBT5313	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Cowpea_golden_mosaic_virus_Nigeria	0	1	0.00147	na	na
MSBT94	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Bean_dwarf_mosaic_virus	0	1	0.002763	na	na
MSBT2091	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_leaf_curl_virus__clade_9	0	1	0.00154	na	na
MSBT79	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Eupatorium_yellow_vein_virus__clade_3	0	1	0.001572	na	na
MSBT3900	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_leaf_curl_Shanghai_virus	0	1	0.001524	na	na
MSBT3565	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Centrosema_yellow_spot_virus	0	1	0.001476	na	na
MSBT1209	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__East_African_cassava_mosaic_Cameroon_virus	0	1	0.003117	na	na
MSBT2632	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Arusha_virus__clade_0	0	1	0.001524	na	na
MSBT3704	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Jatropha_mosaic_Nigeria_virus	0	1	0.001465	na	na
MSBT1178	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_curl_virus__clade_3	0	1	0.001583	na	na
MSBT5119	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_purple_vein_virus	0	1	0.001465	na	na
MSBT3289	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Ipomoea_yellow_vein_virus	0	1	0.001497	na	na
MSBT3928	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Liwa_virus	0	1	0.001567	na	na
MSBT3536	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Eclipta_yellow_vein_virus__clade_0	0	1	0.001352	na	na
MSBT2777	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Mesta_yellow_vein_mosaic_virus__clade_0	0	2	0.001958	na	na
MSBT2785	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Erectites_yellow_mosaic_virus	0	1	0.001545	na	na
MSBT435	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_severe_leaf_curl_virus__clade_1	0	1	0.001561	na	na
MSBT2562	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Alternanthera_yellow_vein_virus	0	3	0.00227	na	na
MSBT1762	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_curl_China_virus__clade_4	0	1	0.001529	na	na
MSBT3879	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_leaf_curl_Sichuan_virus_2	0	1	0.001551	na	na
MSBT4050	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_leaf_curl_Guangxi_virus	0	1	0.001637	na	na
MSBT2088	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_leaf_curl_virus__clade_6	0	1	0.001508	na	na
MSBT222	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_golden_mosaic_Honduras_virus	0	1	0.002785	na	na
MSBT5334	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_interveinal_chlorosis_virus	0	1	0.001411	na	na
MSBT30	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_rugose_mosaic_virus	0	2	0.003692	na	na
MSBT6013	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_yellow_leaf_curl_Indonesia_virus_2	0	1	0.001497	na	na
MSBT5308	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Chenopodium_leaf_curl_virus	0	1	0.001508	na	na
MSBT5317	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Ludwigia_yellow_vein_Vietnam_virus	0	1	0.001406	na	na
MSBT2081	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_golden_vein_associated_virus	0	2	0.002243	na	na
MSBT1245	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Chayote_yellow_mosaic_virus	0	1	0.001502	na	na
MSBT4572	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Deinbollia_mosaic_virus	0	1	0.002897	na	na
MSBT88	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_virus__clade_2	0	1	0.001481	na	na
MSBT2716	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_yellow_vein_Vietnam_virus	0	1	0.001545	na	na
MSBT243	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malvastrum_yellow_vein_virus__clade_0	0	1	0.00147	na	na
MSBT70	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Ageratum_Yellow_vein_China_virus_OX1	0	2	0.001545	na	na
MSBT273	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_curl_Malaga_virus	0	1	0.001647	na	na
MSBT254	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_China_virus__clade_1	0	2	0.001921	na	na
MSBT5543	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Chilli_leaf_curl_India_virus	0	1	0.00147	na	na
MSBT2897	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Wissadula_golden_mosaic_virus	0	1	0.002897	na	na
MSBT2506	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Ludwigia_yellow_vein_virus	0	1	0.001481	na	na
MSBT76	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Eupatorium_yellow_vein_virus__clade_0	0	2	0.002007	na	na
MSBT3480	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_mosaic_Bolivia_virus_1	0	1	0.002753	na	na
MSBT5604	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Common_bean_mottle_virus	0	1	0.002892	na	na
MSBT6002	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_leafroll_virus	0	1	0.002613	na	na
MSBT2624	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Pune_virus	0	1	0.001535	na	na
MSBT4758	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_chlorotic_vein_virus	0	1	0.002742	na	na
MSBT4759	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malvastrum_bright_yellow_mosaic_virus	0	1	0.002763	na	na
MSBT200	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_curl_Kanchanaburi_virus	0	1	0.002946	na	na
MSBT71	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Ageratum_yellow_vein_virus__clade_6	0	1	0.001508	na	na
MSBT3508	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Cleome_leaf_crumple_virus	0	1	0.002887	na	na
MSBT3237	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_leaf_curl_Canary_virus__clade_0	0	1	0.001545	na	na
MSBT3175	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Euphorbia_yellow_mosaic_virus__clade_0	0	1	0.00271	na	na
MSBT7094	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_vein_clearing_leaf_deformation_virus	0	1	0.002838	na	na
MSBT301	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Honeysuckle_yellow_vein_virus__clade_7	0	1	0.001524	na	na
MSBT1176	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_curl_virus__clade_1	0	1	0.001497	na	na
MSBT5185	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Macroptilium_golden_yellow_mosaic_virus	0	1	0.002742	na	na
MSBT2908	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Kumasi_virus	0	1	0.001561	na	na
MSBT82	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__South_African_cassava_mosaic_virus	0	1	0.003193	na	na
MSBT5491	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Jacquemontia_mosaic_Yucatan_virus	0	1	0.002763	na	na
MSBT7053	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Papaya_yellow_leaf_curl_virus	0	1	0.001433	na	na
MSBT5337	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Rajasthan_virus	0	1	0.001529	na	na
MSBT3690	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__French_bean_leaf_curl_virus	0	1	0.001427	na	na
MSBT2830	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Ghana_virus	0	1	0.001663	na	na
MSBT185	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Bhendi_yellow_vein_India_virus	0	3	0.002232	na	na
MSBT2590	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Siegesbeckia_yellow_vein_Guangxi_virus	0	1	0.001583	na	na
MSBT259	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_chino_La_Paz_virus__clade_0	0	1	0.001454	na	na
MSBT5607	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_bright_yellow_mosaic_virus	0	1	0.002624	na	na
MSBT2757	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Radish_leaf_curl_virus__clade_1	0	1	0.001535	na	na
MSBT7168	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_deformation_dwarf_virus	0	1	0.002855	na	na
MSBT4096	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Mirabilis_leaf_curl_virus	0	1	0.001497	na	na
MSBT5589	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Whitefly_associated_begomovirus_4	0	1	0.001508	na	na
