# get_ncbi_genomes v0.1.0 (Apr 20, 2023)
# timestamp 2023-04-25 14:19:39.359727
# id	type	taxonomy	excluded_from_refseq	url
GCA_002817755.1_ASM281775v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Actinidia_virus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/817/755/GCA_002817755.1_ASM281775v1/GCA_002817755.1_ASM281775v1_genomic.fna.gz
GCA_002817775.1_ASM281777v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Grapevine_virus_D	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/817/775/GCA_002817775.1_ASM281777v1/GCA_002817775.1_ASM281777v1_genomic.fna.gz
GCA_002817795.1_ASM281779v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Vitivirus|s__Mint_virus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/817/795/GCA_002817795.1_ASM281779v1/GCA_002817795.1_ASM281779v1_genomic.fna.gz
GCA_002817815.1_ASM281781v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Marafivirus|s__Bermuda_grass_etched_line_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/817/815/GCA_002817815.1_ASM281781v1/GCA_002817815.1_ASM281781v1_genomic.fna.gz
GCA_002817855.1_ASM281785v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Clitoria_yellow_vein_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/817/855/GCA_002817855.1_ASM281785v1/GCA_002817855.1_ASM281785v1_genomic.fna.gz
GCA_002817875.1_ASM281787v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Desmodium_yellow_mottle_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/817/875/GCA_002817875.1_ASM281787v1/GCA_002817875.1_ASM281787v1_genomic.fna.gz
GCA_002817895.1_ASM281789v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Passion_fruit_yellow_mosaic_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/817/895/GCA_002817895.1_ASM281789v1/GCA_002817895.1_ASM281789v1_genomic.fna.gz
GCA_002817915.1_ASM281791v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Petunia_vein_banding_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/817/915/GCA_002817915.1_ASM281791v1/GCA_002817915.1_ASM281791v1_genomic.fna.gz
GCA_002817935.1_ASM281793v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Tymoviridae|g__Tymovirus|s__Wild_cucumber_mosaic_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/817/935/GCA_002817935.1_ASM281793v1/GCA_002817935.1_ASM281793v1_genomic.fna.gz
GCA_002817975.1_ASM281797v1_genomic	mag	k__Viruses|p__Preplasmiviricota|c__Tectiliviricetes|o__Rowavirales|f__Adenoviridae|g__Aviadenovirus|s__Falcon_aviadenovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/817/975/GCA_002817975.1_ASM281797v1/GCA_002817975.1_ASM281797v1_genomic.fna.gz
GCA_002818035.1_ASM281803v1_genomic	mag	k__Viruses|p__Preplasmiviricota|c__Tectiliviricetes|o__Rowavirales|f__Adenoviridae|g__Mastadenovirus|s__Bovine_mastadenovirus_C	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/035/GCA_002818035.1_ASM281803v1/GCA_002818035.1_ASM281803v1_genomic.fna.gz
GCA_002818055.1_ASM281805v1_genomic	mag	k__Viruses|p__Preplasmiviricota|c__Tectiliviricetes|o__Rowavirales|f__Adenoviridae|g__Mastadenovirus|s__Dolphin_mastadenovirus_B	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/055/GCA_002818055.1_ASM281805v1/GCA_002818055.1_ASM281805v1_genomic.fna.gz
GCA_002818075.1_ASM281807v1_genomic	mag	k__Viruses|p__Preplasmiviricota|c__Tectiliviricetes|o__Rowavirales|f__Adenoviridae|g__Mastadenovirus|s__Ovine_mastadenovirus_B	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/075/GCA_002818075.1_ASM281807v1/GCA_002818075.1_ASM281807v1_genomic.fna.gz
GCA_002818115.1_ASM281811v1_genomic	mag	k__Viruses|p__Preplasmiviricota|c__Tectiliviricetes|o__Rowavirales|f__Adenoviridae|g__Mastadenovirus|s__Porcine_mastadenovirus_B	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/115/GCA_002818115.1_ASM281811v1/GCA_002818115.1_ASM281811v1_genomic.fna.gz
GCA_002818155.1_ASM281815v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Hepelivirales|f__Alphatetraviridae|g__Omegatetravirus|s__Nudaurelia_capensis_omega_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/155/GCA_002818155.1_ASM281815v1/GCA_002818155.1_ASM281815v1_genomic.fna.gz
GCA_002818175.1_ASM281817v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Duplopiviricetes|o__Durnavirales|f__Amalgaviridae|g__Amalgavirus|s__Vicia_cryptic_virus_M	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/175/GCA_002818175.1_ASM281817v1/GCA_002818175.1_ASM281817v1_genomic.fna.gz
GCA_002818905.1_ASM281890v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_7	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/905/GCA_002818905.1_ASM281890v1/GCA_002818905.1_ASM281890v1_genomic.fna.gz
GCA_002818925.1_ASM281892v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_11	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/925/GCA_002818925.1_ASM281892v1/GCA_002818925.1_ASM281892v1_genomic.fna.gz
GCA_002818945.1_ASM281894v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_12	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/945/GCA_002818945.1_ASM281894v1/GCA_002818945.1_ASM281894v1_genomic.fna.gz
GCA_002818965.1_ASM281896v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_14	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/965/GCA_002818965.1_ASM281896v1/GCA_002818965.1_ASM281896v1_genomic.fna.gz
GCA_002818985.1_ASM281898v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_15	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/818/985/GCA_002818985.1_ASM281898v1/GCA_002818985.1_ASM281898v1_genomic.fna.gz
GCA_002819005.1_ASM281900v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_16	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/819/005/GCA_002819005.1_ASM281900v1/GCA_002819005.1_ASM281900v1_genomic.fna.gz
GCA_002819025.1_ASM281902v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_17	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/819/025/GCA_002819025.1_ASM281902v1/GCA_002819025.1_ASM281902v1_genomic.fna.gz
GCA_002819045.1_ASM281904v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_18	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/819/045/GCA_002819045.1_ASM281904v1/GCA_002819045.1_ASM281904v1_genomic.fna.gz
GCA_002819065.1_ASM281906v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_19	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/819/065/GCA_002819065.1_ASM281906v1/GCA_002819065.1_ASM281906v1_genomic.fna.gz
GCA_002819265.1_ASM281926v1_genomic	mag	k__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Hantaviridae|g__Orthohantavirus|s__Choclo_orthohantavirus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/819/265/GCA_002819265.1_ASM281926v1/GCA_002819265.1_ASM281926v1_genomic.fna.gz
GCA_002819405.1_ASM281940v1_genomic	mag	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Caulimoviridae|g__Badnavirus|s__Spiraea_yellow_leafspot_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/819/405/GCA_002819405.1_ASM281940v1/GCA_002819405.1_ASM281940v1_genomic.fna.gz
GCA_002819445.1_ASM281944v1_genomic	mag	k__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Hantaviridae|g__Orthohantavirus|s__Dabieshan_orthohantavirus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/819/445/GCA_002819445.1_ASM281944v1/GCA_002819445.1_ASM281944v1_genomic.fna.gz
GCA_002820265.1_ASM282026v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Pineapple_mealybug_wilt_associated_virus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/265/GCA_002820265.1_ASM282026v1/GCA_002820265.1_ASM282026v1_genomic.fna.gz
GCA_002820285.1_ASM282028v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Beet_yellow_stunt_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/285/GCA_002820285.1_ASM282028v1/GCA_002820285.1_ASM282028v1_genomic.fna.gz
GCA_002820305.1_ASM282030v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Carnation_necrotic_fleck_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/305/GCA_002820305.1_ASM282030v1/GCA_002820305.1_ASM282030v1_genomic.fna.gz
GCA_002820325.1_ASM282032v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Menthavirus|s__Mint_vein_banding_associated_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/325/GCA_002820325.1_ASM282032v1/GCA_002820325.1_ASM282032v1_genomic.fna.gz
GCA_002820365.1_ASM282036v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Velarivirus|s__Cordyline_virus_3	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/365/GCA_002820365.1_ASM282036v1/GCA_002820365.1_ASM282036v1_genomic.fna.gz
GCA_002820385.1_ASM282038v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Velarivirus|s__Cordyline_virus_4	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/385/GCA_002820385.1_ASM282038v1/GCA_002820385.1_ASM282038v1_genomic.fna.gz
GCA_002820505.1_ASM282050v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__Bukalasa_bat_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/505/GCA_002820505.1_ASM282050v1/GCA_002820505.1_ASM282050v1_genomic.fna.gz
GCA_002820525.1_ASM282052v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__Carey_Island_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/525/GCA_002820525.1_ASM282052v1/GCA_002820525.1_ASM282052v1_genomic.fna.gz
GCA_002820545.1_ASM282054v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__Cowbone_Ridge_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/545/GCA_002820545.1_ASM282054v1/GCA_002820545.1_ASM282054v1_genomic.fna.gz
GCA_002820565.1_ASM282056v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__Dakar_bat_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/565/GCA_002820565.1_ASM282056v1/GCA_002820565.1_ASM282056v1_genomic.fna.gz
GCA_002820585.1_ASM282058v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__Israel_turkey_meningoencephalomyelitis_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/585/GCA_002820585.1_ASM282058v1/GCA_002820585.1_ASM282058v1_genomic.fna.gz
GCA_002820605.1_ASM282060v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__Koutango_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/605/GCA_002820605.1_ASM282060v1/GCA_002820605.1_ASM282060v1_genomic.fna.gz
GCA_002820645.1_ASM282064v1_genomic	mag	k__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Hantaviridae|g__Orthohantavirus|s__El_Moro_Canyon_orthohantavirus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/645/GCA_002820645.1_ASM282064v1/GCA_002820645.1_ASM282064v1_genomic.fna.gz
GCA_002820705.1_ASM282070v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__Sal_Vieja_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/705/GCA_002820705.1_ASM282070v1/GCA_002820705.1_ASM282070v1_genomic.fna.gz
GCA_002820725.1_ASM282072v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__San_Perlita_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/820/725/GCA_002820725.1_ASM282072v1/GCA_002820725.1_ASM282072v1_genomic.fna.gz
GCA_002822265.1_ASM282226v1_genomic	mag	k__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Hantaviridae|g__Orthohantavirus|s__Fusong_orthohantavirus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/822/265/GCA_002822265.1_ASM282226v1/GCA_002822265.1_ASM282226v1_genomic.fna.gz
GCA_002826525.1_ASM282652v1_genomic	mag	k__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Hantaviridae|g__Orthohantavirus|s__Laguna_Negra_orthohantavirus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/826/525/GCA_002826525.1_ASM282652v1/GCA_002826525.1_ASM282652v1_genomic.fna.gz
GCA_002826605.1_ASM282660v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Pimascovirales|f__Iridoviridae|g__Ranavirus|s__Santee_Cooper_ranavirus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/826/605/GCA_002826605.1_ASM282660v1/GCA_002826605.1_ASM282660v1_genomic.fna.gz
GCA_013088635.1_ASM1308863v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Pimascovirales|f__Iridoviridae|g__Ranavirus|s__Santee_Cooper_ranavirus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/088/635/GCA_013088635.1_ASM1308863v1/GCA_013088635.1_ASM1308863v1_genomic.fna.gz
GCA_013088675.1_ASM1308867v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Pimascovirales|f__Iridoviridae|g__Ranavirus|s__Santee_Cooper_ranavirus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/088/675/GCA_013088675.1_ASM1308867v1/GCA_013088675.1_ASM1308867v1_genomic.fna.gz
GCA_002826645.1_ASM282664v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Tolucaviricetes|o__Tolivirales|f__Tombusviridae|g__Luteovirus|s__Barley_yellow_dwarf_virus_kerIII	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/826/645/GCA_002826645.1_ASM282664v1/GCA_002826645.1_ASM282664v1_genomic.fna.gz
GCA_002826805.1_ASM282680v1_genomic	mag	k__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Hantaviridae|g__Loanvirus|s__Longquan_loanvirus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/826/805/GCA_002826805.1_ASM282680v1/GCA_002826805.1_ASM282680v1_genomic.fna.gz
GCA_002827305.1_ASM282730v1_genomic	mag	k__Viruses|p__Cossaviricota|c__Quintoviricetes|o__Piccovirales|f__Parvoviridae|g__Bocaparvovirus|s__Ungulate_bocaparvovirus_4	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/305/GCA_002827305.1_ASM282730v1/GCA_002827305.1_ASM282730v1_genomic.fna.gz
GCA_002827385.1_ASM282738v1_genomic	mag	k__Viruses|p__Cossaviricota|c__Quintoviricetes|o__Piccovirales|f__Parvoviridae|g__Erythroparvovirus|s__Primate_erythroparvovirus_3	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/385/GCA_002827385.1_ASM282738v1/GCA_002827385.1_ASM282738v1_genomic.fna.gz
GCA_002827405.1_ASM282740v1_genomic	mag	k__Viruses|p__Cossaviricota|c__Quintoviricetes|o__Piccovirales|f__Parvoviridae|g__Erythroparvovirus|s__Primate_erythroparvovirus_4	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/405/GCA_002827405.1_ASM282740v1/GCA_002827405.1_ASM282740v1_genomic.fna.gz
GCA_002827585.1_ASM282758v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_AL2A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/585/GCA_002827585.1_ASM282758v1/GCA_002827585.1_ASM282758v1_genomic.fna.gz
GCA_002827605.1_ASM282760v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_CA4B	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/605/GCA_002827605.1_ASM282760v1/GCA_002827605.1_ASM282760v1_genomic.fna.gz
GCA_002827625.1_ASM282762v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_IL3A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/625/GCA_002827625.1_ASM282762v1/GCA_002827625.1_ASM282762v1_genomic.fna.gz
GCA_003093575.1_ASM309357v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_IL3A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/093/575/GCA_003093575.1_ASM309357v1/GCA_003093575.1_ASM309357v1_genomic.fna.gz
GCA_002827645.1_ASM282764v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_NE8A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/645/GCA_002827645.1_ASM282764v1/GCA_002827645.1_ASM282764v1_genomic.fna.gz
GCA_002827665.1_ASM282766v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_XZ4C	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/665/GCA_002827665.1_ASM282766v1/GCA_002827665.1_ASM282766v1_genomic.fna.gz
GCA_002827685.1_ASM282768v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Phaeovirus|s__Ectocarpus_fasciculatus_virus_a	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/685/GCA_002827685.1_ASM282768v1/GCA_002827685.1_ASM282768v1_genomic.fna.gz
GCA_002827705.1_ASM282770v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Micromonas_pusilla_virus_SP1	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/705/GCA_002827705.1_ASM282770v1/GCA_002827705.1_ASM282770v1_genomic.fna.gz
GCA_002827725.1_ASM282772v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prymnesiovirus|s__Chrysochromulina_brevifilum_virus_PW1	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/725/GCA_002827725.1_ASM282772v1/GCA_002827725.1_ASM282772v1_genomic.fna.gz
GCA_002827985.1_ASM282798v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Alpinia_mosaic_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/827/985/GCA_002827985.1_ASM282798v1/GCA_002827985.1_ASM282798v1_genomic.fna.gz
GCA_002828045.1_ASM282804v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Cardamom_mosaic_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/828/045/GCA_002828045.1_ASM282804v1/GCA_002828045.1_ASM282804v1_genomic.fna.gz
GCA_002828065.1_ASM282806v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Maclura_mosaic_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/828/065/GCA_002828065.1_ASM282806v1/GCA_002828065.1_ASM282806v1_genomic.fna.gz
GCA_002828085.1_ASM282808v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Narcissus_latent_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/828/085/GCA_002828085.1_ASM282808v1/GCA_002828085.1_ASM282808v1_genomic.fna.gz
GCA_002828125.1_ASM282812v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Alstroemeria_mosaic_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/828/125/GCA_002828125.1_ASM282812v1/GCA_002828125.1_ASM282812v1_genomic.fna.gz
GCA_002828145.1_ASM282814v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Alternanthera_mild_mosaic_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/828/145/GCA_002828145.1_ASM282814v1/GCA_002828145.1_ASM282814v1_genomic.fna.gz
GCA_002828165.1_ASM282816v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Amazon_lily_mosaic_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/828/165/GCA_002828165.1_ASM282816v1/GCA_002828165.1_ASM282816v1_genomic.fna.gz
GCA_002828185.1_ASM282818v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Angelica_virus_Y	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/828/185/GCA_002828185.1_ASM282818v1/GCA_002828185.1_ASM282818v1_genomic.fna.gz
GCA_002828205.1_ASM282820v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Araujia_mosaic_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/828/205/GCA_002828205.1_ASM282820v1/GCA_002828205.1_ASM282820v1_genomic.fna.gz
GCA_002828305.1_ASM282830v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Calanthe_mild_mosaic_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/828/305/GCA_002828305.1_ASM282830v1/GCA_002828305.1_ASM282830v1_genomic.fna.gz
GCA_002828325.1_ASM282832v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Carnation_vein_mottle_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/828/325/GCA_002828325.1_ASM282832v1/GCA_002828325.1_ASM282832v1_genomic.fna.gz
GCA_002828345.1_ASM282834v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Carrot_virus_Y	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/828/345/GCA_002828345.1_ASM282834v1/GCA_002828345.1_ASM282834v1_genomic.fna.gz
